id	GC	Sources
MGYG000075973	46.04627937	Human
MGYG000075988	55.40650424	Human
MGYG000076005	45.96083146	Human
MGYG000076012	50.63872034	Human
MGYG000076024	42.87434353	Human
MGYG000076081	53.23340616	Human
MGYG000076096	48.51123336	Human
MGYG000076150	45.18512233	Human
MGYG000076154	47.10397193	Human
MGYG000076209	51.46567522	Human
MGYG000076219	43.6094754	Human
MGYG000076224	50.1911418	Human
MGYG000076276	45.33862547	Human
MGYG000076295	48.69538732	Human
MGYG000076297	50.32039126	Human
MGYG000076353	44.41711945	Human
MGYG000076376	52.79138066	Human
MGYG000076448	46.6098456	Human
MGYG000076451	55.59720335	Human
MGYG000076515	49.81263532	Human
MGYG000076518	45.99030527	Human
MGYG000076538	51.83166358	Human
MGYG000076638	52.54788661	Human
MGYG000076648	55.57247187	Human
MGYG000076669	45.41306632	Human
MGYG000076780	46.16659335	Human
MGYG000076791	55.19041131	Human
MGYG000076796	52.17587575	Human
MGYG000076873	47.35479612	Human
MGYG000076889	55.53785771	Human
MGYG000076894	51.91221561	Human
MGYG000076924	46.54736148	Human
MGYG000076932	45.23708899	Human
MGYG000076940	55.05272177	Human
MGYG000076956	50.60166869	Human
MGYG000077098	46.70767396	Human
MGYG000077122	47.45789674	Human
MGYG000077201	51.63834604	Human
MGYG000077238	50.79812662	Human
MGYG000077242	50.248818	Human
MGYG000077323	45.50897545	Human
MGYG000077324	55.42064059	Human
MGYG000077355	46.55697172	Human
MGYG000077376	52.22320958	Human
MGYG000077402	48.80139269	Human
MGYG000077425	55.35562737	Human
MGYG000077436	46.7151559	Human
MGYG000077446	46.52652747	Human
MGYG000077488	46.94398858	Human
MGYG000077522	55.05817302	Human
MGYG000077528	46.16309066	Human
MGYG000077543	55.41122173	Human
MGYG000077561	45.34201497	Human
MGYG000077572	48.73418945	Human
MGYG000077611	44.48296367	Human
MGYG000077619	50.28882173	Human
MGYG000077665	42.8408327	Human
MGYG000077696	55.07814273	Human
MGYG000077712	51.23032681	Human
MGYG000077756	44.82100558	Human
MGYG000077787	47.85783533	Human
MGYG000077837	47.10540797	Human
MGYG000077840	43.27891909	Human
MGYG000077862	45.48180349	Human
MGYG000077865	46.99206939	Human
MGYG000077869	49.46088183	Human
MGYG000077930	55.56381781	Human
MGYG000077936	45.18746671	Human
MGYG000077984	45.38773172	Human
MGYG000078017	49.57237377	Human
MGYG000078071	43.36267677	Human
MGYG000078088	45.64113853	Human
MGYG000078092	43.79086682	Human
MGYG000078104	45.85875894	Human
MGYG000078105	55.07225511	Human
MGYG000078120	55.00070358	Human
MGYG000078134	46.59515954	Human
MGYG000078137	47.09404891	Human
MGYG000078151	50.0740166	Human
MGYG000078189	45.79336624	Human
MGYG000078191	50.77642781	Human
MGYG000078232	50.43300732	Human
MGYG000078284	49.9550919	Human
MGYG000078285	46.0533825	Human
MGYG000078290	45.25300202	Human
MGYG000078320	51.09993376	Human
MGYG000078363	44.65998151	Human
MGYG000078365	51.07058262	Human
MGYG000078405	45.73314685	Human
MGYG000078421	55.29671046	Human
MGYG000078489	45.17043669	Human
MGYG000078505	46.94410456	Human
MGYG000078540	45.94636104	Human
MGYG000078562	45.65770351	Human
MGYG000078593	54.89243127	Human
MGYG000078601	50.46630413	Human
MGYG000078605	49.34778855	Human
MGYG000078611	43.34842375	Human
MGYG000078627	50.51648224	Human
MGYG000078642	39.1276321	Human
MGYG000078653	45.1248035	Human
MGYG000078696	46.99406766	Human
MGYG000078708	45.17403161	Human
MGYG000078749	45.35817178	Human
MGYG000078764	44.9366586	Human
MGYG000078829	46.42351871	Human
MGYG000078840	52.78558071	Human
MGYG000078854	45.6479203	Human
MGYG000078881	49.61893231	Human
MGYG000078891	50.47953539	Human
MGYG000078900	49.0951148	Human
MGYG000078904	54.16742543	Human
MGYG000078912	54.81745621	Human
MGYG000078934	50.62535435	Human
MGYG000078960	45.82060537	Human
MGYG000079025	46.86951433	Human
MGYG000079049	45.48933443	Human
MGYG000079050	45.83127063	Human
MGYG000079060	45.45001039	Human
MGYG000079067	48.39601183	Human
MGYG000079092	51.81105262	Human
MGYG000079097	45.34583826	Human
MGYG000079189	45.12572831	Human
MGYG000079192	39.18007709	Human
MGYG000079230	55.48917157	Human
MGYG000079246	49.22688753	Human
MGYG000079268	48.668921	Human
MGYG000079277	46.42309642	Human
MGYG000079287	50.87399771	Human
MGYG000079351	49.4954057	Human
MGYG000079385	52.33796782	Human
MGYG000079413	45.36629547	Human
MGYG000079468	47.45239994	Human
MGYG000079477	45.41703628	Human
MGYG000079544	51.83860181	Human
MGYG000079554	50.40406259	Human
MGYG000079572	54.90406972	Human
MGYG000079587	45.49896278	Human
MGYG000079602	50.4030688	Human
MGYG000079632	48.35816335	Human
MGYG000079657	49.67027308	Human
MGYG000079676	45.45601551	Human
MGYG000079707	46.5573266	Human
MGYG000079762	45.88741863	Human
MGYG000079802	51.1612925	Human
MGYG000079832	45.03049229	Human
MGYG000079835	50.06757793	Human
MGYG000079859	49.97345768	Human
MGYG000079869	45.91079142	Human
MGYG000079883	49.5768702	Human
MGYG000079937	51.80086067	Human
MGYG000079951	43.71123606	Human
MGYG000079978	47.30394233	Human
MGYG000080007	45.71090819	Human
MGYG000080078	50.46711876	Human
MGYG000080080	56.09510158	Human
MGYG000080116	46.20837617	Human
MGYG000080122	54.23813766	Human
MGYG000080129	52.28015539	Human
MGYG000080137	50.38836989	Human
MGYG000080140	46.22675363	Human
MGYG000080152	46.19800113	Human
MGYG000080202	43.16519299	Human
MGYG000080203	48.89709217	Human
MGYG000080232	45.34080375	Human
MGYG000080269	55.21505806	Human
MGYG000080274	47.23997817	Human
MGYG000080300	45.87714626	Human
MGYG000080336	56.92054627	Human
MGYG000080406	48.62132414	Human
MGYG000080426	51.46963501	Human
MGYG000080428	50.23098752	Human
MGYG000080437	51.20612024	Human
MGYG000080474	49.90799428	Human
MGYG000080487	45.97151285	Human
MGYG000080626	46.03149409	Human
MGYG000080652	45.37040401	Human
MGYG000080712	45.1050292	Human
MGYG000080777	54.35225999	Human
MGYG000080803	50.23809227	Human
MGYG000080845	45.48480176	Human
MGYG000080913	46.51643826	Human
MGYG000080981	55.70526707	Human
MGYG000080994	45.68186818	Human
MGYG000081004	42.6726306	Human
MGYG000081035	50.01140935	Human
MGYG000081046	52.01144257	Human
MGYG000081135	55.30589446	Human
MGYG000081162	47.14294191	Human
MGYG000081169	44.10579707	Human
MGYG000081190	45.54643073	Human
MGYG000081194	47.26797076	Human
MGYG000081198	51.93448957	Human
MGYG000081217	51.54270531	Human
MGYG000081280	49.23877258	Human
MGYG000081334	46.32248233	Human
MGYG000081359	48.68025826	Human
MGYG000081368	50.6056505	Human
MGYG000081412	51.16463078	Human
MGYG000081426	54.90625868	Human
MGYG000081469	43.17566529	Human
MGYG000081507	50.57488858	Human
MGYG000081566	46.35730235	Human
MGYG000081571	44.62688442	Human
MGYG000081607	54.86549495	Human
MGYG000081727	39.17220575	Human
MGYG000081783	45.12990785	Human
MGYG000081824	45.03371647	Human
MGYG000081864	46.3912378	Human
MGYG000081883	52.15984007	Human
MGYG000081921	49.21572691	Human
MGYG000081953	44.30645451	Human
MGYG000082000	53.06873282	Human
MGYG000082007	45.68852524	Human
MGYG000082031	44.66852322	Human
MGYG000082101	46.05598789	Human
MGYG000082132	55.13400189	Human
MGYG000082161	45.9974033	Human
MGYG000082189	50.80018892	Human
MGYG000082195	46.9673295	Human
MGYG000082211	51.33012798	Human
MGYG000082242	50.76757205	Human
MGYG000082328	43.75449867	Human
MGYG000082365	46.98416755	Human
MGYG000082392	43.3504812	Human
MGYG000082457	45.94427122	Human
MGYG000082472	55.20587798	Human
MGYG000082567	45.86847099	Human
MGYG000082654	51.59248657	Human
MGYG000082658	43.70770385	Human
MGYG000082716	45.68895877	Human
MGYG000082721	45.34377376	Human
MGYG000082737	45.11878706	Human
MGYG000082738	50.24649237	Human
MGYG000082767	49.97527245	Human
MGYG000082778	49.63633322	Human
MGYG000082820	44.99591385	Human
MGYG000082826	54.22180617	Human
MGYG000082866	46.48780107	Human
MGYG000082867	45.82657045	Human
MGYG000082876	45.91834232	Human
MGYG000082925	54.93818427	Human
MGYG000082947	43.15898443	Human
MGYG000082967	46.92908438	Human
MGYG000082968	47.51347298	Human
MGYG000082991	47.42324077	Human
MGYG000083040	45.70301363	Human
MGYG000083061	43.94872353	Human
MGYG000083067	56.13087782	Human
MGYG000083088	45.47442581	Human
MGYG000083138	52.14251096	Human
MGYG000083148	51.7426406	Human
MGYG000083162	47.13338426	Human
MGYG000083170	45.51425017	Human
MGYG000083189	50.71668181	Human
MGYG000083214	49.54771488	Human
MGYG000083222	55.06511348	Human
MGYG000083239	44.69363015	Human
MGYG000083244	49.76244103	Human
MGYG000083259	43.82595383	Human
MGYG000083266	54.64914192	Human
MGYG000083270	52.2715654	Human
MGYG000083274	46.76595232	Human
MGYG000083370	50.85342806	Human
MGYG000083418	46.43491031	Human
MGYG000083469	46.09276674	Human
MGYG000083503	51.13988225	Human
MGYG000083509	48.31184349	Human
MGYG000083523	47.79420933	Human
MGYG000083584	45.78086816	Human
MGYG000083591	50.55079307	Human
MGYG000083618	53.38358593	Human
MGYG000083620	47.46223509	Human
MGYG000083673	57.28255847	Human
MGYG000083674	50.73370007	Human
MGYG000083676	45.565169	Human
MGYG000083721	45.19042166	Human
MGYG000083722	50.96380293	Human
MGYG000083755	54.64347638	Human
MGYG000083817	45.89583107	Human
MGYG000083824	51.4020716	Human
MGYG000083830	43.54376056	Human
MGYG000083838	49.33980032	Human
MGYG000083848	55.08871756	Human
MGYG000083881	49.02011877	Human
MGYG000083930	47.03546009	Human
MGYG000083972	45.86067434	Human
MGYG000083990	45.89914205	Human
MGYG000084054	46.87354981	Human
MGYG000084065	50.09901648	Human
MGYG000084107	45.38342367	Human
MGYG000084115	50.88699734	Human
MGYG000084133	55.08835516	Human
MGYG000084149	44.3200286	Human
MGYG000084162	53.76587023	Human
MGYG000084172	52.54038843	Human
MGYG000084239	51.9503266	Human
MGYG000084294	53.25839481	Human
MGYG000084329	49.68685542	Human
MGYG000084333	49.64005248	Human
MGYG000084335	45.73907621	Human
MGYG000084336	45.62063161	Human
MGYG000084359	50.88495108	Human
MGYG000084375	46.95270673	Human
MGYG000084390	43.23776382	Human
MGYG000084494	45.00296699	Human
MGYG000084513	46.4207505	Human
MGYG000084616	53.15173606	Human
MGYG000084648	46.15766076	Human
MGYG000084678	51.86647571	Human
MGYG000084712	43.51654503	Human
MGYG000084765	43.36817141	Human
MGYG000084773	45.42247288	Human
MGYG000084829	50.72349062	Human
MGYG000084837	51.03930542	Human
MGYG000084888	45.2879744	Human
MGYG000084892	51.93042812	Human
MGYG000085025	52.25234512	Human
MGYG000085036	52.78138274	Human
MGYG000085059	44.9533536	Human
MGYG000085256	50.93619159	Human
MGYG000085259	43.46800055	Human
MGYG000085264	52.86872573	Human
MGYG000085275	51.18605159	Human
MGYG000085321	52.41265353	Human
MGYG000085351	50.12890666	Human
MGYG000085355	53.7299074	Human
MGYG000085383	45.942393	Human
MGYG000085398	45.50885122	Human
MGYG000085452	49.58627061	Human
MGYG000085481	47.32916803	Human
MGYG000085546	51.71838657	Human
MGYG000085547	45.81728028	Human
MGYG000085585	44.7274529	Human
MGYG000085625	45.91633645	Human
MGYG000085635	44.06031155	Human
MGYG000085651	42.46362177	Human
MGYG000085748	45.49288493	Human
MGYG000085768	47.10123125	Human
MGYG000085775	46.55730066	Human
MGYG000085783	45.59654017	Human
MGYG000085889	45.25076817	Human
MGYG000085906	48.71480354	Human
MGYG000085929	45.74091073	Human
MGYG000086040	51.36036775	Human
MGYG000086050	46.44820662	Human
MGYG000086060	45.60970368	Human
MGYG000086064	46.37222165	Human
MGYG000086107	46.75219427	Human
MGYG000086112	50.60818577	Human
MGYG000086166	51.61263802	Human
MGYG000086169	46.40525622	Human
MGYG000086171	54.2231013	Human
MGYG000086184	44.12705807	Human
MGYG000086198	45.53882555	Human
MGYG000086200	54.98157162	Human
MGYG000086220	45.6389204	Human
MGYG000086266	48.01999522	Human
MGYG000086300	45.61051636	Human
MGYG000086322	44.27317378	Human
MGYG000086349	48.56117609	Human
MGYG000086374	51.01493643	Human
MGYG000086387	45.44955684	Human
MGYG000086424	45.79081104	Human
MGYG000086429	51.26703851	Human
MGYG000086491	51.68876862	Human
MGYG000086513	46.62101325	Human
MGYG000086530	46.87097267	Human
MGYG000086536	45.28024402	Human
MGYG000086569	51.12227382	Human
MGYG000086645	50.92224471	Human
MGYG000086646	45.55234576	Human
MGYG000086733	46.72743056	Human
MGYG000086745	53.92758316	Human
MGYG000086767	45.78771304	Human
MGYG000086875	46.68143144	Human
MGYG000086887	55.08071695	Human
MGYG000086896	48.28633219	Human
MGYG000086930	43.48590051	Human
MGYG000086936	45.6168657	Human
MGYG000086939	54.24218469	Human
MGYG000086956	50.18975468	Human
MGYG000086966	55.3454512	Human
MGYG000086990	55.73306912	Human
MGYG000086992	46.79083419	Human
MGYG000087004	50.08518096	Human
MGYG000087027	45.92130191	Human
MGYG000087031	46.89161571	Human
MGYG000087033	50.26037654	Human
MGYG000087085	46.43117848	Human
MGYG000087109	52.13974134	Human
MGYG000087136	46.1378879	Human
MGYG000087150	48.03316728	Human
MGYG000087157	50.9381251	Human
MGYG000087183	42.5217027	Human
MGYG000087204	51.48809637	Human
MGYG000087215	49.23725999	Human
MGYG000087236	46.66642587	Human
MGYG000087238	46.6192681	Human
MGYG000087257	45.59631884	Human
MGYG000087265	45.52803466	Human
MGYG000087342	43.17423909	Human
MGYG000087344	50.77646271	Human
MGYG000087364	45.18689209	Human
MGYG000087378	46.75214707	Human
MGYG000087410	51.36826843	Human
MGYG000087496	45.92228166	Human
MGYG000087521	50.87406019	Human
MGYG000087530	53.94363072	Human
MGYG000087535	45.80445982	Human
MGYG000087547	52.5250042	Human
MGYG000087563	45.3256847	Human
MGYG000087577	43.18167045	Human
MGYG000087613	55.57327712	Human
MGYG000087617	55.20427022	Human
MGYG000087649	50.72705671	Human
MGYG000087688	51.1066818	Human
MGYG000087704	43.25465288	Human
MGYG000087745	45.18689567	Human
MGYG000087767	43.30897639	Human
MGYG000087772	45.37896116	Human
MGYG000087778	48.01040979	Human
MGYG000087779	49.6641395	Human
MGYG000087822	44.88280314	Human
MGYG000087882	51.07968109	Human
MGYG000088019	54.51399855	Human
MGYG000088028	45.88233368	Human
MGYG000088052	46.49653043	Human
MGYG000088120	56.19513776	Human
MGYG000088142	46.44922063	Human
MGYG000088237	45.3164419	Human
MGYG000088282	50.78755152	Human
MGYG000088338	45.36069985	Human
MGYG000088354	49.6715994	Human
MGYG000088360	54.64107173	Human
MGYG000088377	48.47904158	Human
MGYG000088421	48.83183982	Human
MGYG000088453	51.56291086	Human
MGYG000088460	51.2389485	Human
MGYG000088465	45.46074123	Human
MGYG000088472	45.61614413	Human
MGYG000088482	55.13113179	Human
MGYG000088515	46.19175233	Human
MGYG000088522	49.06272432	Human
MGYG000088587	45.72860519	Human
MGYG000088590	45.60655821	Human
MGYG000088623	51.32371152	Human
MGYG000088624	53.91729364	Human
MGYG000088750	50.5727686	Human
MGYG000088754	47.96199139	Human
MGYG000088762	45.32617181	Human
MGYG000088779	50.18362775	Human
MGYG000088791	53.78723372	Human
MGYG000088809	49.12385786	Human
MGYG000088868	51.06056283	Human
MGYG000088900	44.94324434	Human
MGYG000088934	45.64802513	Human
MGYG000088935	45.7746742	Human
MGYG000088981	55.92072364	Human
MGYG000089036	45.70454173	Human
MGYG000089066	55.84246087	Human
MGYG000089073	45.77813926	Human
MGYG000089105	41.83402528	Human
MGYG000089115	51.24338221	Human
MGYG000089169	47.18560059	Human
MGYG000089177	50.92396743	Human
MGYG000089187	51.19764795	Human
MGYG000089199	52.53310851	Human
MGYG000089206	49.83097767	Human
MGYG000089245	51.60883699	Human
MGYG000089289	44.83619402	Human
MGYG000089341	52.76078748	Human
MGYG000089366	45.16731156	Human
MGYG000089370	51.40944198	Human
MGYG000089429	46.02934182	Human
MGYG000089440	45.79791802	Human
MGYG000089444	45.90248547	Human
MGYG000089465	50.06508265	Human
MGYG000089489	45.95706445	Human
MGYG000089508	51.55056367	Human
MGYG000089572	45.37493019	Human
MGYG000089582	45.81534663	Human
MGYG000089596	54.68669217	Human
MGYG000089606	45.63747073	Human
MGYG000089611	51.33375104	Human
MGYG000089641	50.31226676	Human
MGYG000089672	46.76569373	Human
MGYG000089687	46.11250768	Human
MGYG000089716	56.36027784	Human
MGYG000089723	42.69140271	Human
MGYG000089738	46.94682789	Human
MGYG000089755	47.17004999	Human
MGYG000089833	46.15004786	Human
MGYG000089885	52.4094664	Human
MGYG000089909	48.7723091	Human
MGYG000089931	45.66398447	Human
MGYG000089935	45.46135841	Human
MGYG000090007	49.62704471	Human
MGYG000090012	45.46564711	Human
MGYG000090031	45.66384002	Human
MGYG000090040	50.69902856	Human
MGYG000090041	44.96230938	Human
MGYG000090096	56.19092269	Human
MGYG000090101	55.24155976	Human
MGYG000090123	49.73948137	Human
MGYG000090178	46.77258503	Human
MGYG000090230	46.41260275	Human
MGYG000090278	46.22355666	Human
MGYG000090315	55.23578944	Human
MGYG000090328	46.40163075	Human
MGYG000090361	45.42874346	Human
MGYG000090377	45.85421719	Human
MGYG000090391	49.27858794	Human
MGYG000090416	46.35669726	Human
MGYG000090438	45.87997772	Human
MGYG000090442	50.80254041	Human
MGYG000090472	46.32508471	Human
MGYG000090507	43.07917545	Human
MGYG000090515	50.23822323	Human
MGYG000090556	45.16347201	Human
MGYG000090611	45.4057915	Human
MGYG000090615	45.56557003	Human
MGYG000090647	51.30220031	Human
MGYG000090726	44.72284394	Human
MGYG000090762	51.26704029	Human
MGYG000090768	45.55095293	Human
MGYG000090792	54.93809557	Human
MGYG000090907	45.41269794	Human
MGYG000090918	46.59217725	Human
MGYG000090956	51.04827784	Human
MGYG000091003	39.30325264	Human
MGYG000091050	51.31283013	Human
MGYG000091107	50.49101996	Human
MGYG000091110	53.17469757	Human
MGYG000091174	39.16662576	Human
MGYG000091190	51.36563679	Human
MGYG000091196	50.33409274	Human
MGYG000091197	43.28031717	Human
MGYG000091198	48.37097353	Human
MGYG000091216	56.9278	Human
MGYG000091310	50.97501947	Human
MGYG000091338	50.90032601	Human
MGYG000091347	45.56745035	Human
MGYG000091388	45.82835239	Human
MGYG000091421	45.55780546	Human
MGYG000091438	55.06554987	Human
